Violence among teens has risen the last five years.	Video game playing among teens has risen the last five years.	support	(marriage; capable of; deceiving)
“If America doesn't send weapons to the Syrian rebels, they won't be able to defend themselves against their warring dictator. They'll lose their civil war, and that dictator will oppress them, and the Soviets will consequently carve out a sphere of influence that spreads across the entire Middle East.”	“If America doesn't send weapons to the Syrian rebels, they won't be able to defend themselves against their warring dictator. They'll lose their civil war, and that dictator will oppress them, and the Soviets will consequently carve out a sphere of influence that spreads across the entire Middle East.”	support	(marriage; capable of; deceiving)
Bill, you drive a beat-up car from the 1980s	For this reason, we can never allow you to be a lifeguard at the community pool.	support	(marriage; capable of; deceiving)
If it was raining outside, it would be dark.	It's dark outside, so it must be raining.	support	(marriage; capable of; deceiving)
Our gang will beat up anyone who doesn't vote our way	Our gang will beat up anyone who doesn't vote our way	support	(marriage; capable of; deceiving)
I think pollution is the cause of climate change	So you think humans cause hurricanes and tornadoes and tsunamis?	support	(marriage; capable of; deceiving)
Falsely requiring an opponent to “disprove” instead. of you “proving” your argument	instead. of you “proving” your argument	support	(marriage; capable of; deceiving)
If we let this child bring the permission slip late	there is no reason to ever set a deadline for anything again!	support	(marriage; capable of; deceiving)
If you don't expose your child to germs, he will never get sick.	Therefore, he will never build up his immune system to fight illness. He will grow up to be a sickly adult.	support	(marriage; capable of; deceiving)
Donald Trump Jr. Tweeted:. If I had a bowl of skittles and I told you just three would kill you. Would you take a handful? That's our Syrian refugee problem..	Donald Trump Jr. Tweeted:. If I had a bowl of skittles and I told you just three would kill you. Would you take a handful? That's our Syrian refugee problem..	support	(marriage; capable of; deceiving)
No one should believe our dear lady Senator who have had an adulterous relationship.	who have had an adulterous relationship.	support	(marriage; capable of; deceiving)
For want of a nail the shoe was lost..	For want of a shoe the horse was lost..	support	(marriage; capable of; deceiving)
We believe on what we believe in.	We believe on what we believe in.	support	(marriage; capable of; deceiving)
I should receive an 'A' in this class	After all, if I don't get an 'A' I won't get the fellowship that I want.	support	(marriage; capable of; deceiving)
Every time my brother Bill accompanies me to Fenway Park	the Red Sox are sure to lose	support	(marriage; capable of; deceiving)
Maria has been working at her current job for more than 30 years at the same wage.	She desperately wants a raise so she approaches her boss to ask for one. She says, "You are one of the kindest people I know. You are smart and good-looking and I really love your shoes."	support	(marriage; capable of; deceiving)
I asked six of my friends what they thought of the new spending restraints	and they agreed it is a good idea.	support	(marriage; capable of; deceiving)
There's no point listening to your opinion on school lunches	everybody knows you cheat on your math tests	support	(marriage; capable of; deceiving)
OJ Simpson couldn't have murdered his wife.	He's in the Pro Football Hall of Fame.	support	(marriage; capable of; deceiving)
"Every time I forget my lunch bag, school ends early" is an example of	"Every time I forget my lunch bag, school ends early" is an example of	support	(marriage; capable of; deceiving)
In our psychology department, half of the faculty believe that the new assistant professor shows serious problems in the area of ethics. The other half believe that the new faculty member shows no problems in the area of ethics.	Obviously the new professor shows mild to moderate problems in the area of ethics.	support	(marriage; capable of; deceiving)
Daughter: Mom, I want that doll!.	Mom: Let's get home and I'll get you a popsicle!.	support	(marriage; capable of; deceiving)
Your friend says, "You can't prove that space aliens don't exist, so they must be real."	This is an example of which logical fallacy?	support	(marriage; capable of; deceiving)
NASA: Yes, we really did successfully land men on the moon..	TinFoilHatGuy1969: Yeah, right. And Elvis is really dead.	support	(marriage; capable of; deceiving)
My father smoked four packs of cigarettes a day since age fourteen and lived until age sixty-nine.	Therefore, smoking really can't be that bad for you.	support	(marriage; capable of; deceiving)
Mr. Casal got sick last week	so it was likely due to the students.	support	(marriage; capable of; deceiving)
Almost everyone at my school will be at the party Friday night	It must be the right thing to do.	support	(marriage; capable of; deceiving)
In paragraph 43, Rodriguez accuses the middle-class ethnics of being guilty of which of the following logical fallacies?	Rodriguez accuses the middle-class ethnics of being guilty of which of the following logical fallacies?	support	(marriage; capable of; deceiving)
“But, Dad, I know you had no curfew when you were my age, so how can you give me a curfew?”	“so how can you give me a curfew?”	support	(marriage; capable of; deceiving)
During class, Alex whispers to Jeff, "More than 80% of university professors are voting against the Republicans. Clearly, it's the only intelligent vote to make."	Clearly, it's the only intelligent vote to make.	support	(marriage; capable of; deceiving)
Everyone seems to support the changes in the vacation policy	and if everyone likes them, they must be. good.	support	(marriage; capable of; deceiving)
If someone told you, "Kyra doesn't know anything about science because she likes weird music," what logical fallacy are they using?	they are using the fallacy of the false dilemma	support	(marriage; capable of; deceiving)
Global chocolate consumption is highest in Switzerland	Therefore, it's reasonable to conclude that chocolate helps keep your weight down.	support	(marriage; capable of; deceiving)
The fallacy of equivocation occurs when a key term or phrase in an argument is used in an ambiguous way, with one meaning in one portion of the argument and then another meaning in another portion of the argument.	The fallacy of equivocation occurs when a key term or phrase in an argument is used in an ambiguous way, with one meaning in one portion of the argument and then another meaning in another portion of the argument.	support	(marriage; capable of; deceiving)
If I don't take the right classes in high school, then I won't be able to get into a good college.	If I don't get into a good college, then I won't be able to get a job.	support	(marriage; capable of; deceiving)
This fallacy suggests that unlikely or ridiculous outcomes are likely when there's just not enough evidence to think so.	There's just not enough evidence to think so.	support	(marriage; capable of; deceiving)
Don: If you drink alcohol, it will kill any virus you might have..	Tony: What evidence do you have to support that?. Don: I don't need evidence. It is common sense..	support	(marriage; capable of; deceiving)
President Petutti ordered a military strike that killed many civilians.	he is no different than any other mass murder and he belongs in prison!	support	(marriage; capable of; deceiving)
Students tell Ms. Higgins her hair color looks different on her	Ms. Higgins can't believe her students called ugly and horrendous to look at.	support	(marriage; capable of; deceiving)
You want me to clean my locker?	I think I left my homework in Science class.	support	(marriage; capable of; deceiving)
Shamus pointed a drunken finger at Sean and asked him to explain how so many people could believe in leprechauns if they're only a silly old superstition.	Sean, however, had had a few too many Guinness himself and fell off his chair.	support	(marriage; capable of; deceiving)
Sarah loves to wear running shoes	all girls must like to run.	support	(marriage; capable of; deceiving)
Since a single human cell becomes a grown man over a period of a few years, then surely it can't be impossible for a single-cell organism to become the human race over a period of several million years.	Since a single human cell becomes a grown man over a period of a few years, then surely it can't be impossible for a single-cell organism to become the human race over a period of several million years.	support	(marriage; capable of; deceiving)
Have you stopped cheating on your tests?	Have you stopped cheating on your tests?	support	(marriage; capable of; deceiving)
You should listen to Ellie Goulding because everyone is listening to her music.	You should listen to Ellie Goulding because everyone is listening to her music.	support	(marriage; capable of; deceiving)
Oh, please. What would you know about labor laws?	You don't even have a job.	support	(marriage; capable of; deceiving)
I know you don't like the cat sweater that Grandma knitted for you	but she worked so hard on it, and it will make her happy to see you wear it in the family holiday photo.	support	(marriage; capable of; deceiving)
Sukaina to her mom: Either you buy me this new book, or you decide that reading is not important at all.	Sukaina to her mom: Either you buy me this new book, or you decide that reading is not important at all.	support	(marriage; capable of; deceiving)
If we legalize pot, the next thing you know people will want to legalize meth and heroin.	the next thing you know people will want to legalize meth and heroin.	support	(marriage; capable of; deceiving)
"Our planet is going to be destroyed! People are creating too much waste, the temperature will continue to rise, natural disasters will occur more frequently, the animals will starve to death, and the planet will basically turn into Venus!"	"People are creating too much waste, the temperature will continue to rise, natural disasters will occur more frequently, the animals will starve to death, and the planet will basically turn into Venus!"	support	(marriage; capable of; deceiving)
"The two courses I took at UWI were not very interesting.	I don't think its a good university."	support	(marriage; capable of; deceiving)
You support capital punishment just because you want an “eye for an eye,” but I have several good reasons to believe that capital punishment is fundamentally wrong.	I have several good reasons to believe that capital punishment is fundamentally wrong.	support	(marriage; capable of; deceiving)
"The logic teacher was hired to fill the new computer animation class. He is a great admirer of Pixar's work and will do a great job."	"The logic teacher was hired to fill the new computer animation class. He is a great admirer of Pixar's work and will do a great job."	support	(marriage; capable of; deceiving)
Joe is firm in his principles	The reader admires Joe for not changing his ideas and opinions according to what is popular or advantageous.	support	(marriage; capable of; deceiving)
Vote for me because the other candidate is a cheat and a liar	Vote for me because the other candidate is a cheat and a liar	support	(marriage; capable of; deceiving)
"I knew him in high school and he almost flunked out. He can't be a good choice for mayor."	"He can't be a good choice for mayor."	support	(marriage; capable of; deceiving)
Charlie: Fast food is filled with salt, fat and added sugars. We need better regulation of the industry..	Bob: That may be, but you're such a hypocrite! I saw you devour a Triple-Baconator, super-sized fries and 64 ounces of soda yesterday.	support	(marriage; capable of; deceiving)
If I eat fast food for dinner, then I have a stomach ache in the evening.	I had a stomach ache this evening.	support	(marriage; capable of; deceiving)
Democrats are gay and Republicans are rich	Democrats are gay and Republicans are rich	support	(marriage; capable of; deceiving)
What I object to most about those people who oppose capital punishment is that they believe that the lives of convicted murderers are more important than the lives of the police and prison guards who protect us.	But, obviously, since the lives of those who protect us are of the greatest value, no one should oppose capital punishment.	support	(marriage; capable of; deceiving)
Ashley: It is morally wrong to cheat on your spouse; why on earth would you have done that?.	Hannah: But what is morality exactly?.	support	(marriage; capable of; deceiving)
I bought new shoes then my head started itching.	I must be allergic to the shoes.	support	(marriage; capable of; deceiving)
The police said they suspect several people of setting the fire.	Therefore, I can't be under suspicion because I was alone all night.	support	(marriage; capable of; deceiving)
I saw that dog eat chicken	so all dogs must only eat chicken.	support	(marriage; capable of; deceiving)
Every time I go to sleep, the sun goes down.	Therefore, my going to sleep causes the sun to set.	support	(marriage; capable of; deceiving)
Alley ate a slice of pizza for dinner	and a few hours later she had a fever.	support	(marriage; capable of; deceiving)
"You're clearly just too young to understand what's happening.”	"You're clearly just too young to understand what's happening.”	support	(marriage; capable of; deceiving)
The Bible is the Word of God	because God tells us it is... in the Bible.	support	(marriage; capable of; deceiving)
"A solar flare erupted from the sun three days ago, and my laptop died this morning. Solar flares are very dangerous for computers."	"A solar flare erupted from the sun three days ago, and my laptop died this morning. Solar flares are very dangerous for computers."	support	(marriage; capable of; deceiving)
There is a lot of commotion regarding saving the environment.	We simply cannot make this world into the Garden of Eden.	support	(marriage; capable of; deceiving)
The lady in the pink dress is Julia Roberts..	The reporter thinks Julia Roberts drives a Prius..	support	(marriage; capable of; deceiving)
Everybody understands that the values in New York City are socially liberal and pro-abortion and pro-gay marriage,' he said. 'And focus on money and the media.	And focus on money and the media.	support	(marriage; capable of; deceiving)
By rejecting God, you are rejecting goodness, kindness, and love itself.	You are rejecting goodness, kindness, and love itself.	support	(marriage; capable of; deceiving)
Not able to defend his position that evolution 'isn't true'	Bob says that he knows a scientist who also questions evolution (and presumably isn't a primate).	support	(marriage; capable of; deceiving)
Q: Did the President have an affair?. A: "He's very busy at the moment with the Middle East Peace talks, and has no time for.  silly accusations."	Q: Did the President have an affair?. A: "He's very busy at the moment with the Middle East Peace talks, and has no time for.  silly accusations."	support	(marriage; capable of; deceiving)
So many people are speaking up about animal rights	but what they should first focus on is human rights.	support	(marriage; capable of; deceiving)
You say that Coach Smith pressured teachers to give his students passing grades.	But don't you agree that athletics are important to schools?	support	(marriage; capable of; deceiving)
Nuclear disarmament is a risk, but everything in life involves a risk.	Every time you drive in a car you are taking a risk. If you're willing to drive in a car, you should be willing to have disarmament.	support	(marriage; capable of; deceiving)
Peter: "Based on the arguments I have presented, it is evident that it is morally wrong to use animals for food or clothing.".	Bill: "But you are wearing a leather jacket and you have a roast beef sandwich in your hand! How can you say that using animals for food and clothing is wrong!"	support	(marriage; capable of; deceiving)
This type of propaganda implies that since EVERYONE else is buying a product, so should you!	implies that since EVERYONE else is buying a product, so should you!	support	(marriage; capable of; deceiving)
I know nothing about Tank Johnson except that he has a criminal record as long as your leg	but I'll bet he's really just misunderstood	support	(marriage; capable of; deceiving)
This is an example of what?. "Attacks the arguer instead of the argument"	"Attacks the arguer instead of the argument"	support	(marriage; capable of; deceiving)
Richardson is the most successful mayor the town has ever had	because he's the best mayor of our history.	support	(marriage; capable of; deceiving)
"My roommate said her Debate class was hard, and the one that I'm in right now is hard, too.	All Debate classes must be hard!”	support	(marriage; capable of; deceiving)
"Freedom of choice is an important freedom. Students should have the freedom to choose between different types of soft drinks."	"Students should have the freedom to choose between different types of soft drinks."	support	(marriage; capable of; deceiving)
I broke my mirror this morning	AND I failed my History test	support	(marriage; capable of; deceiving)
Leonardo DiCaprio is just a dumb actor	What does he really know about climate change?!	support	(marriage; capable of; deceiving)
“Live with me or live on the streets”	“Live with me or live on the streets”	support	(marriage; capable of; deceiving)
Despite the fact that our Q4 numbers are much lower than usual, we should push forward using the same strategy because our CEO Barbara says this is the best approach.	because our CEO Barbara says this is the best approach.	support	(marriage; capable of; deceiving)
Advocates for a tight virus response say "we need to limit the spread."	What they're really saying is we need to shut down everything forever, leading to massive economic damage.	support	(marriage; capable of; deceiving)
Senator Smith says that the nation should not add to the defense budget	Senator Jones says that he cannot believe that Senator Smith wants to leave the nation defenseless	support	(marriage; capable of; deceiving)
a movie reviewer who dislikes a Tom Cruise movie because of the actor's religion and tries to impose negative bias in the audience members' minds before they see the film.	tries to impose negative bias in the audience members' minds before they see the film.	support	(marriage; capable of; deceiving)
"Politicians and diapers must be changed often, and for the same reason."	"Politicians and diapers must be changed often, and for the same reason."	support	(marriage; capable of; deceiving)
Every time we sacrifice virgins, it rains.	Therefore, sacrificing virgins causes it to rain.	support	(marriage; capable of; deceiving)
"Even though it's only the first day, I can tell this is going to be a boring course."	"I can tell this is going to be a boring course."	support	(marriage; capable of; deceiving)
If Mr. Stiedemann assigns us homework then I can't work on other assignments in my other classes.	Then my teachers will get mad and cause me to get angry.	support	(marriage; capable of; deceiving)
Al Gore's support of the discussion of sexual orientation issues on Ellen is  dangerous:  he advocates the exposure of children to sexually explicit materials,  which is wrong.	he advocates the exposure of children to sexually explicit materials,  which is wrong.	support	(marriage; capable of; deceiving)
I am voting for Pepitone for President because the rest of my family is voting for her, and I don't want to be the only one not doing so.	I don't want to be the only one not doing so.	support	(marriage; capable of; deceiving)
The first time I went to Six Flags was great	so every time I go there will be great.	support	(marriage; capable of; deceiving)
President Reagan was a great communicator	because he had the gift of talking effectively to the people.	support	(marriage; capable of; deceiving)
My roommate said her philosophy class was difficult, and the one I'm in is difficult, too.	All philosophy classes must be hard.	support	(marriage; capable of; deceiving)
I thought you were a good person	but you weren't in class today	support	(marriage; capable of; deceiving)
America has to act now to reduce illegal immigration	recent studies show that the vast majority of Americans think that illegal immigration is a problem	support	(marriage; capable of; deceiving)
America keeps telling China to be more respecting of journalism	but why don't they stop the American propaganda first?	support	(marriage; capable of; deceiving)
Forty million people won't be wrong.	Please buy the latest iPhone 12.	support	(marriage; capable of; deceiving)
I can tell this movie is going to be terrible	the opening credits aren't even over yet!	support	(marriage; capable of; deceiving)
If you had school pride like the rest of us do, you would wear a mountain lion costume every day	you would wear a mountain lion costume every day	support	(marriage; capable of; deceiving)
My new method of conducting meta-analyses is the most valid there is	because it is the only one capable of such validity, the only one that has ever approached such validity, and the only one that is so completely valid.	support	(marriage; capable of; deceiving)
My first day of basketball practice was easy	so it will always be easy.	support	(marriage; capable of; deceiving)
In our psychology department, half of the faculty believe that a behavioral approach is the only valid approach; the other half believe that the only valid approach is psychodynamic.	Obviously the most valid approach must be one that incorporates both behavioral and psychodynamic elements.	support	(marriage; capable of; deceiving)
Roommate A: We need to talk about your dog. He keeps peeing everywhere and making a mess..	Roommate B: It's not as big of a problem as your cat. The thing sheds all over my clothes!. The above is an example of	support	(marriage; capable of; deceiving)
Preys on people's emotions and sensitivities	can turn into a slippery slope	support	(marriage; capable of; deceiving)
The temperature has dropped this morning	and I also have a headache.	support	(marriage; capable of; deceiving)
To justify support for a position by citing an esteemed or well-known figure who supports it	Para justificar el apoyo a una posición citando a una figura estimada o conocida que lo apoya.	support	(marriage; capable of; deceiving)
If the state can require car seats for small children and infants, they can just as easily require mothers to breast-feed instead of using formula.	they can just as easily require mothers to breast-feed instead of using formula.	support	(marriage; capable of; deceiving)
Cassie has no school spirit—she never comes to any of our football games	guilt by association: a negative association intended to discredit someone or something	support	(marriage; capable of; deceiving)
"Standardized dress should be used in schools because kids should wear standardized dress."	"Standardized dress should be used in schools because kids should wear standardized dress."	support	(marriage; capable of; deceiving)
because cases spiked rapidly in New York City back in March	it justified us closing down the whole country	support	(marriage; capable of; deceiving)
Good people don't lie. You told a lie.	Therefore, you are not a good person.	support	(marriage; capable of; deceiving)
Hi, I'm Troy McClure. You might remember me from such films as The Day the Peacock Died.	After filming scenes with feathered co-stars all day, there's nothing I enjoy more than a bucket of Buster's Chicken. It's chickentastic!	support	(marriage; capable of; deceiving)
Jimmy stole Tommy's lunch in the past	Therefore, it is acceptable for Tommy to steal Jimmy's lunch today	support	(marriage; capable of; deceiving)
Dr. Simmons: I am working on a way to lengthen the human lifespan to about 200 years..	Misty: You are declaring war on Mother Nature, and Mother Nature always wins!	support	(marriage; capable of; deceiving)
You never even finished law school	so why should I trust you to watch my children?	support	(marriage; capable of; deceiving)
A news story that reported that Captain Shah was under investigation was shared widely on social media.	he must have been the individual who caused the crash.	support	(marriage; capable of; deceiving)
"If my hair looks nice, people will love me."	"If my hair looks nice, people will love me."	support	(marriage; capable of; deceiving)
I don't know about you, but I would never take the word of a woman who never finished school	I would never take the word of a woman who never finished school	support	(marriage; capable of; deceiving)
If there is objective morality, then good moral behavior will be rewarded after death.	I want to be rewarded; therefore, morality must be objective.	support	(marriage; capable of; deceiving)
The ideas from that member of the club are wrong	but he isn't actually a true member of the club so his ideas do not matter.	support	(marriage; capable of; deceiving)
"I know the exam is graded based on performance, but you should give me an A. My cat has been sick, my car broke down, and I've had a cold, so it was really hard for me to study!"	"I know the exam is graded based on performance, but you should give me an A. My cat has been sick, my car broke down, and I've had a cold, so it was really hard for me to study!"	support	(marriage; capable of; deceiving)
Religion may have been wrong about a few things	but science has been wrong about many more things	support	(marriage; capable of; deceiving)
"Let's look instead at what my opponent proposes to do with your hard earned money!"	"This is an example of which type of logical fallacy?"	support	(marriage; capable of; deceiving)
To my knowledge, there are no studies supporting this approach.	Therefore, I see no reason to change our routine.	support	(marriage; capable of; deceiving)
Becky: I think capital punishment is a necessary component of our justice system and should remain legal..	Alex: So you are saying that murder should be legal and it is okay for us to go around killing people just because we think they deserve it? That isn't right... Of what fallacy is Alex guilty?	support	(marriage; capable of; deceiving)
James' mom is concerned when she finds out that he skipped class one day	she tells him that she is concerned that since he skipped one class, he will start skipping more frequently	support	(marriage; capable of; deceiving)
"You can never give anyone a break. If you do, they'll walk all over you."	"If you do, they'll walk all over you."	support	(marriage; capable of; deceiving)
If we allow students to have cell phones, it will lead to chaos in the classroom.	If we have chaos in the classroom, the students will fail to learn.	support	(marriage; capable of; deceiving)
Noisy children are a real headache.	Two aspirin will make a headache go away.	support	(marriage; capable of; deceiving)
It's true that this company hasn't given raises in the last 5 years	but we work really hard to ensure that we have a quality product and good customer service.	support	(marriage; capable of; deceiving)
"Finish your dinner. There are starving children in Africa."	"Finish your dinner. There are starving children in Africa."	support	(marriage; capable of; deceiving)
You say that we have exaggerated the problem with global warming	but have you even considered how much more the homeless suffer when temperatures soar?	support	(marriage; capable of; deceiving)
My opponent raises a good point, but can we really trust him?	I mean he moved to this town only two years ago and everyone knows that his wife left him.	support	(marriage; capable of; deceiving)
Marie notices that many of her friends have started eating a low-carb diet and drinking protein shakes.	Marie decides that this must be the healthy way to eat, so she joins them.	support	(marriage; capable of; deceiving)
My first time walking the dog went terribly	so my dog is a terrible one.	support	(marriage; capable of; deceiving)
It must be acknowledged that [whatever psychological test battery I use] is the only legitimate test battery	therefore, it is the only legitimate test battery	support	(marriage; capable of; deceiving)
"If a black cat crosses your path you will have bad luck."	"If a black cat crosses your path you will have bad luck."	support	(marriage; capable of; deceiving)
"She is the best candidate for president because she is better than the other candidates!"	"She is the best candidate for president because she is better than the other candidates!"	support	(marriage; capable of; deceiving)
Trans fats are as bad as biological weapons.	Biological weapons are as bad as trans fats.	support	(marriage; capable of; deceiving)
Only a mentally ill person would kill someone	so anyone who kills someone is automatically mentally ill.	support	(marriage; capable of; deceiving)
Saying that men don't ever ask for directions	Saying that men don't ever ask for directions	support	(marriage; capable of; deceiving)
Just give me a chance to prove it to you.	I can't live this life if you will leave me.	support	(marriage; capable of; deceiving)
I am going into surgery tomorrow so please pray for me.	If enough people pray for me, God will protect me from harm and see to it that I have a successful surgery and speedy recovery.	support	(marriage; capable of; deceiving)
Billy - "An apple is a vegetable."	. Bobby - "Don't listen to Billy; he failed Spanish class last year. "	support	(marriage; capable of; deceiving)
"I believe that PNoy is the Abraham Lincoln of the Philippines."	"I believe that PNoy is the Abraham Lincoln of the Philippines."	support	(marriage; capable of; deceiving)
Covid-19 is like 10 people doing arts and crafts together and one of them is working with glitter.	How many art projects in the group get glitter on them?	support	(marriage; capable of; deceiving)
"Andrea Dworkin has written several books arguing that the media harms women when it comes to body image. But Dworkin is an ugly, bitter person, so you shouldn't listen to her."	"But Dworkin is an ugly, bitter person, so you shouldn't listen to her."	support	(marriage; capable of; deceiving)
I've only read a couple pages of this book	and I've already found a typo.	support	(marriage; capable of; deceiving)
She asserts that we need more military spending	but that is false, since she is only saying it because she is a Republican.	support	(marriage; capable of; deceiving)
The book Investing for Dummies really helped me understand my finances better.	The book Chess for Dummies was written by the same author, was published by the same press, and costs about the same amount, so it would probably help me understand my finances as well.	support	(marriage; capable of; deceiving)
Do you support freedom and the right to bear arms?	Do you support freedom and the right to bear arms?	support	(marriage; capable of; deceiving)
Senator Lewis says we should not fund the missile attack program	I disagree. I don't know why she wants to leave us defenseless like that.	support	(marriage; capable of; deceiving)
He can't be a great athlete; he didn't adopt the stray dog on the street.	He didn't adopt the stray dog on the street.	support	(marriage; capable of; deceiving)
Kevin's grandparents do not know how to use a computer	Kevin thinks that all older people must be computer illiterate.	support	(marriage; capable of; deceiving)
I'm not surprised, frankly, that someone who gets lost in his own neighborhood would argue that New York has better pizza than Chicago.	I'm not surprised, frankly, that someone who gets lost in his own neighborhood would argue that New York has better pizza than Chicago.	support	(marriage; capable of; deceiving)
The number of off-leash dogs I've seen in Livingston is completely unacceptable.	Let's make our streets safe again by addressing this dog problem, before our city becomes a haven for criminals.	support	(marriage; capable of; deceiving)
The reason everyone wants the new "Slap Me Silly Elmo" doll is because this is the hottest toy of the season!	The reason everyone wants the new "Slap Me Silly Elmo" doll is because this is the hottest toy of the season!	support	(marriage; capable of; deceiving)
An increasing number of people are keeping ferrets as pets	so they must make wonderful companion animals.	support	(marriage; capable of; deceiving)
His house is about half the size of most houses in the neighborhood	Therefore, his doors must all be about 3 1/2 feet high.	support	(marriage; capable of; deceiving)
Ten years ago I got a 170 on the LSAT	so I expect to get the same score again.	support	(marriage; capable of; deceiving)
My opponent is a card-carrying member of the K.K.K.	He is a card-carrying member of the K.K.K.	support	(marriage; capable of; deceiving)
1. “Michael Jordan wore his UNC shorts during every game he played in the NBA and he won 6 championships.”	2. “Michael Jordan wore his UNC shorts during every game he played in the NBA and he won 6 championships.”	support	(marriage; capable of; deceiving)
I've been learning about the Second World War lately.	I found that America provoked Japan into attacking Pearl Harbor.	support	(marriage; capable of; deceiving)
I ate Oreos, and then I was sick the next day.	It must have been the Oreos that caused my sickness.	support	(marriage; capable of; deceiving)
Cari says that we need a major overhaul in education.	Cari gets a speeding ticket every other week, so maybe she should learn how to drive instead of worrying about schools.	support	(marriage; capable of; deceiving)
"I drank bottled water and now I am sick, so the water must have made me sick.".. What logical fallacy is used in the statement above?	"I drank bottled water and now I am sick, so the water must have made me sick.".. What logical fallacy is used in the statement above?	support	(marriage; capable of; deceiving)
Why doesn't Tim get a real job like normal people	instead of trying to launch that Internet business from home	support	(marriage; capable of; deceiving)
Every time I go to sleep, the sun goes down.	Therefore, my going to sleep causes the sun to set.	support	(marriage; capable of; deceiving)
"It rained and then we lost the game. Every time it rains, we're going to lose."	"Every time it rains, we're going to lose."	support	(marriage; capable of; deceiving)
Sandra is an angel from heaven.	she gave me a free lunch today.	support	(marriage; capable of; deceiving)
This guy in my class with glasses always talks in class	so all guys with glasses are talkative.	support	(marriage; capable of; deceiving)
“Harold's new book is well-written because Harold is a wonderful writer.”	“Harold's new book is well-written because Harold is a wonderful writer.”	support	(marriage; capable of; deceiving)
We shouldn't let teenagers keep their phones just because they're upset at losing them	most babies cry when you take their toys away too.	support	(marriage; capable of; deceiving)
Biological evolution is both a theory and a fact..	That is ridiculous!  How can you possibly be absolutely certain that we evolved from pond scum!.	support	(marriage; capable of; deceiving)
There was a fight at school today	Violence is a growing problem in school.	support	(marriage; capable of; deceiving)
You think labor unions are good?	You know who else liked labor unions? Karl Marx, that's who.	support	(marriage; capable of; deceiving)
The picture on Jim's old TV set goes out of focus	Jim goes over and strikes the TV soundly on the side and the picture goes back into focus. Jim tells his friend that hitting the TV fixed it.	support	(marriage; capable of; deceiving)
This coin has landed heads-up nine times in a row	so it will probably land tails-up next time it is tossed.	support	(marriage; capable of; deceiving)
argues that a proposition is true because it has not yet been proven false	therefore, a proposition is true because it has not yet been proven false	support	(marriage; capable of; deceiving)
I guess I should buy my 14 year old a new iPhone since everyone at her school has one	since everyone at her school has one	support	(marriage; capable of; deceiving)
Siblings Dan and Joe had a serious argument, and Dan told Joe that he hated him and wished that he would get hit by a car.	Two days later, Dan was told that Joe had been struck by a car. Dan blamed himself and thought that if he hadn't made the comment during their fight, Joe would not have been hit.	support	(marriage; capable of; deceiving)
Students are poor writers because they watch too much TV	because they watch too much TV	support	(marriage; capable of; deceiving)
If we let your brother stay, we'll have to let your whole family stay.	we'll have to let your whole family stay.	support	(marriage; capable of; deceiving)
Justifies a claim because a large group favors it	because a large group favors it	support	(marriage; capable of; deceiving)
Which type of logical fallacy is used when a writer incorrectly states that one event has caused another?	which type of logical fallacy is used when a writer incorrectly states that one event has caused another?	support	(marriage; capable of; deceiving)
Politician: Taxes are too hard to understand. The government must be tricking us and taking our money. We need to simplify our taxes!	Politician: We need to simplify our taxes!	support	(marriage; capable of; deceiving)
Within every man's heart is the desire to be free	Therefore, every man's heart is the desire to be free	support	(marriage; capable of; deceiving)
Don't let your children stay up till midnight on New Year's Eve	Before you know it, they'll be demanding to stay up till midnight every night.	support	(marriage; capable of; deceiving)
"If you hadn't vandalized that car, don't you think things would have gone better for you?"	"don't you think things would have gone better for you?"	support	(marriage; capable of; deceiving)
Quinoa is a delicious, plant-based source of protein	because it tastes so darn good.	support	(marriage; capable of; deceiving)
We know he's not lying since he says he's telling the truth.	since he says he's telling the truth.	support	(marriage; capable of; deceiving)
Because 90% of college students polled had no debt, education costs are not a problem.	because 90% of college students polled had no debt, education costs are not a problem.	support	(marriage; capable of; deceiving)
The priest told me I should have faith..	I have faith that my son will do well in school this year..	support	(marriage; capable of; deceiving)
If I let you go to the bathroom pretty soon everybody will want to go to the bathroom.	so you should let me go to the bathroom pretty soon	support	(marriage; capable of; deceiving)
Medical Student: "No one objects to a physician looking up a difficult case in medical books. Why, then, shouldn't students taking a difficult examination be permitted to use their textbooks?"	Medical Student: "No one objects to a physician looking up a difficult case in medical books. Why, then, shouldn't students taking a difficult examination be permitted to use their textbooks?"	support	(marriage; capable of; deceiving)
"If you give a mouse a cookie, he'll want a glass of milk to go with it" is a book built around THIS fallacy.	"If you give a mouse a cookie, he'll want a glass of milk to go with it" is a book built around THIS fallacy.	support	(marriage; capable of; deceiving)
"She teaches engineering, and she said that the proposed bridge was a waste of money.	I can't believe she hates our city so much."	support	(marriage; capable of; deceiving)
The majority of people believe advertisers should spend more money on billboards	so billboards are objectively the best form of advertisement.	support	(marriage; capable of; deceiving)
The Senator must be wrong on the issue of taxes	because he's such a jerk to the people who work for him.	support	(marriage; capable of; deceiving)
"If you never gave money to charity, then you must be a greedy millionaire." What is this?	"If you never gave money to charity, then you must be a greedy millionaire." What is this?	support	(marriage; capable of; deceiving)
"It rained and we lost the game. Every time it rains, we are going to lose."	"Every time it rains, we are going to lose."	support	(marriage; capable of; deceiving)
You have to invite Jenna to your party	it would not be nice not to invite Jenna	support	(marriage; capable of; deceiving)
